GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02
8600000US02062,02062,ZCTA5 02062,11559,380,73838,4541
8600000US02066,02066,ZCTA5 02066,6714,237,91573,7909
8600000US02067,02067,ZCTA5 02067,6201,156,121672,8189
8600000US02071,02071,ZCTA5 02071,275,60,127614,29704
8600000US02072,02072,ZCTA5 02072,10502,275,68474,4779
8600000US02081,02081,ZCTA5 02081,6933,328,91653,5834
8600000US02090,02090,ZCTA5 02090,5172,142,120078,11809
8600000US02093,02093,ZCTA5 02093,3978,182,100938,10107
8600000US02108,02108,ZCTA5 02108,2141,240,92863,19779
8600000US02109,02109,ZCTA5 02109,2012,186,127131,14844
8600000US02110,02110,ZCTA5 02110,902,165,121780,25360
8600000US02111,02111,ZCTA5 02111,3309,278,31984,7965
8600000US02113,02113,ZCTA5 02113,4170,206,57566,6536
8600000US02114,02114,ZCTA5 02114,6596,272,81194,10709
8600000US02115,02115,ZCTA5 02115,10025,375,26552,3643
8600000US02116,02116,ZCTA5 02116,10828,437,85419,4435
8600000US02118,02118,ZCTA5 02118,12593,340,47920,5563
8600000US02119,02119,ZCTA5 02119,9735,358,29955,4642
8600000US02120,02120,ZCTA5 02120,4575,334,32648,3292
8600000US02121,02121,ZCTA5 02121,9397,358,30008,2616
8600000US02122,02122,ZCTA5 02122,8108,359,51911,5686
8600000US02124,02124,ZCTA5 02124,17123,529,44730,2110
8600000US02125,02125,ZCTA5 02125,11587,313,41507,3007
8600000US02126,02126,ZCTA5 02126,9465,359,45605,4430
8600000US02127,02127,ZCTA5 02127,14900,345,66480,3051
8600000US02128,02128,ZCTA5 02128,14832,380,45614,2453
8600000US02129,02129,ZCTA5 02129,7939,218,87633,10050
8600000US02130,02130,ZCTA5 02130,15155,397,69955,4493
8600000US02131,02131,ZCTA5 02131,11474,310,59790,3554
8600000US02132,02132,ZCTA5 02132,10933,340,78631,2651
8600000US02134,02134,ZCTA5 02134,9027,318,37487,3036
8600000US02135,02135,ZCTA5 02135,19227,463,51937,3033
8600000US02136,02136,ZCTA5 02136,10638,309,56196,2203
8600000US02138,02138,ZCTA5 02138,14164,491,73258,6655
8600000US02139,02139,ZCTA5 02139,15069,471,66495,4537
8600000US02140,02140,ZCTA5 02140,8615,320,70455,4262
8600000US02141,02141,ZCTA5 02141,6092,284,63516,7398
8600000US02142,02142,ZCTA5 02142,1461,158,82460,22945
8600000US02143,02143,ZCTA5 02143,11011,393,66627,5558
8600000US02144,02144,ZCTA5 02144,10670,317,73162,6547
8600000US02145,02145,ZCTA5 02145,9738,305,53651,3417
8600000US02148,02148,ZCTA5 02148,23427,526,52825,3393
8600000US02149,02149,ZCTA5 02149,15676,445,48343,4219
8600000US02150,02150,ZCTA5 02150,12035,563,43155,2928
8600000US02151,02151,ZCTA5 02151,19425,505,50592,1942
8600000US02152,02152,ZCTA5 02152,7356,286,61744,4324
8600000US02155,02155,ZCTA5 02155,22438,575,72018,3887
8600000US02163,02163,ZCTA5 02163,473,67,41386,11411
8600000US02169,02169,ZCTA5 02169,24338,540,58049,3948
8600000US02170,02170,ZCTA5 02170,7861,262,63552,5701
8600000US02171,02171,ZCTA5 02171,7766,277,64497,7550
8600000US02176,02176,ZCTA5 02176,10963,293,84599,3593
8600000US02180,02180,ZCTA5 02180,8909,243,77476,3752
8600000US02184,02184,ZCTA5 02184,13267,296,83710,3311
8600000US02186,02186,ZCTA5 02186,8956,452,104713,6205
8600000US02188,02188,ZCTA5 02188,6340,273,65977,5464
8600000US02189,02189,ZCTA5 02189,6046,220,62836,8598
8600000US02190,02190,ZCTA5 02190,6481,217,78509,6734
8600000US02191,02191,ZCTA5 02191,3676,167,64653,6188
8600000US02199,02199,ZCTA5 02199,756,104,95938,24056
8600000US02203,02203,ZCTA5 02203,0,95,,
8600000US02210,02210,ZCTA5 02210,972,159,125769,47448
8600000US02215,02215,ZCTA5 02215,8025,370,31448,3369
8600000US02301,02301,ZCTA5 02301,21941,534,45728,2250
8600000US02302,02302,ZCTA5 02302,11297,297,62085,4107
8600000US02322,02322,ZCTA5 02322,1609,129,72880,12832
8600000US02324,02324,ZCTA5 02324,7927,430,88697,3901
8600000US02330,02330,ZCTA5 02330,4286,185,70608,8121
8600000US02332,02332,ZCTA5 02332,5256,169,122396,11209
8600000US02333,02333,ZCTA5 02333,4682,203,79676,4004
8600000US02338,02338,ZCTA5 02338,2798,165,83522,5460
8600000US02339,02339,ZCTA5 02339,4729,181,100982,10513
8600000US02341,02341,ZCTA5 02341,3468,147,87222,8762
8600000US02343,02343,ZCTA5 02343,4152,203,63245,5899
8600000US02346,02346,ZCTA5 02346,8059,262,73490,4919
8600000US02347,02347,ZCTA5 02347,3586,177,93260,5883
8600000US02351,02351,ZCTA5 02351,5962,198,81677,9830
8600000US02356,02356,ZCTA5 02356,4227,235,103494,11125
8600000US02357,02357,ZCTA5 02357,13,20,,
8600000US02359,02359,ZCTA5 02359,6259,199,82374,5479
8600000US02360,02360,ZCTA5 02360,20946,467,76631,2807
8600000US02364,02364,ZCTA5 02364,4624,236,77288,8366
8600000US02366,02366,ZCTA5 02366,0,95,,
8600000US02367,02367,ZCTA5 02367,991,58,93882,13085
8600000US02368,02368,ZCTA5 02368,12082,363,64696,5148
8600000US02370,02370,ZCTA5 02370,6912,297,63896,2821
8600000US02375,02375,ZCTA5 02375,3612,214,79595,8937
8600000US02379,02379,ZCTA5 02379,2432,153,80729,7435
8600000US02382,02382,ZCTA5 02382,5192,148,74610,5973
8600000US02420,02420,ZCTA5 02420,4956,181,146667,12585
8600000US02421,02421,ZCTA5 02421,6455,194,130592,9971
8600000US02445,02445,ZCTA5 02445,8591,318,108313,9056
8600000US02446,02446,ZCTA5 02446,13268,404,79278,7704
8600000US02451,02451,ZCTA5 02451,7317,326,75129,5833
8600000US02452,02452,ZCTA5 02452,4820,261,69621,6470
8600000US02453,02453,ZCTA5 02453,11383,449,63123,4136
8600000US02457,02457,ZCTA5 02457,11,16,,
8600000US02458,02458,ZCTA5 02458,4663,199,84375,12831
8600000US02459,02459,ZCTA5 02459,6532,267,130313,20283
8600000US02460,02460,ZCTA5 02460,3578,193,103264,9659
8600000US02461,02461,ZCTA5 02461,2636,171,115582,12444
8600000US02462,02462,ZCTA5 02462,627,89,81875,36522
8600000US02464,02464,ZCTA5 02464,1169,127,79712,7671
8600000US02465,02465,ZCTA5 02465,4300,196,116429,13130
8600000US02466,02466,ZCTA5 02466,2982,129,110242,14558
8600000US02467,02467,ZCTA5 02467,6237,281,114140,12503
8600000US02468,02468,ZCTA5 02468,1747,126,201065,18932
8600000US02472,02472,ZCTA5 02472,14134,442,77016,3818
8600000US02474,02474,ZCTA5 02474,11955,348,82359,3608
8600000US02476,02476,ZCTA5 02476,7052,273,90625,8475
8600000US02478,02478,ZCTA5 02478,9438,279,99596,6371
8600000US02481,02481,ZCTA5 02481,4596,187,171750,25973
8600000US02482,02482,ZCTA5 02482,3946,217,121905,20946
8600000US02492,02492,ZCTA5 02492,6961,241,129769,8402
8600000US02493,02493,ZCTA5 02493,3557,203,180815,23660
8600000US02494,02494,ZCTA5 02494,3389,129,103946,8515
8600000US02532,02532,ZCTA5 02532,4956,318,56939,4824
8600000US02534,02534,ZCTA5 02534,392,133,64052,5838
8600000US02535,02535,ZCTA5 02535,394,74,62955,11368
8600000US02536,02536,ZCTA5 02536,8520,363,61078,4627
8600000US02537,02537,ZCTA5 02537,2358,192,82891,12806
8600000US02538,02538,ZCTA5 02538,1317,187,62813,34340
8600000US02539,02539,ZCTA5 02539,1466,197,74214,13548
8600000US02540,02540,ZCTA5 02540,4105,258,54732,7573
8600000US02542,02542,ZCTA5 02542,367,93,37299,8249
8600000US02543,02543,ZCTA5 02543,338,76,95833,39649
8600000US02553,02553,ZCTA5 02553,140,120,86667,91987
8600000US02554,02554,ZCTA5 02554,3650,351,85393,5878
8600000US02556,02556,ZCTA5 02556,1358,180,75815,17934
8600000US02557,02557,ZCTA5 02557,1429,170,78890,2391
8600000US02558,02558,ZCTA5 02558,724,179,42606,10230
8600000US02559,02559,ZCTA5 02559,1714,174,61786,9424
8600000US02561,02561,ZCTA5 02561,182,83,42132,46109
8600000US02562,02562,ZCTA5 02562,1285,154,71386,20597
8600000US02563,02563,ZCTA5 02563,3988,241,81094,6824
8600000US02564,02564,ZCTA5 02564,95,76,65461,107126
8600000US02568,02568,ZCTA5 02568,1297,233,55121,19629
8600000US02571,02571,ZCTA5 02571,4839,307,53496,6127
8600000US02575,02575,ZCTA5 02575,919,137,75603,10988
8600000US02576,02576,ZCTA5 02576,1417,151,64129,20245
8600000US02584,02584,ZCTA5 02584,0,95,,
8600000US02601,02601,ZCTA5 02601,6325,365,43442,5342
8600000US02630,02630,ZCTA5 02630,878,152,62109,29366
8600000US02631,02631,ZCTA5 02631,4281,195,58518,6774
8600000US02632,02632,ZCTA5 02632,4997,283,68473,5266
8600000US02633,02633,ZCTA5 02633,2033,144,71020,11913
8600000US02635,02635,ZCTA5 02635,1517,191,80779,6685
8600000US02637,02637,ZCTA5 02637,62,36,97794,150906
8600000US02638,02638,ZCTA5 02638,1650,168,61029,11190
8600000US02639,02639,ZCTA5 02639,1460,196,45900,8459
8600000US02641,02641,ZCTA5 02641,269,91,84107,46395
8600000US02642,02642,ZCTA5 02642,2404,170,56029,17629
8600000US02643,02643,ZCTA5 02643,9,14,,
8600000US02644,02644,ZCTA5 02644,1268,125,85433,8078
8600000US02645,02645,ZCTA5 02645,4094,243,58611,4618
8600000US02646,02646,ZCTA5 02646,908,164,52188,18568
8600000US02647,02647,ZCTA5 02647,65,43,91771,72059
8600000US02648,02648,ZCTA5 02648,3112,235,69355,12442
8600000US02649,02649,ZCTA5 02649,5753,204,62763,6128
8600000US02650,02650,ZCTA5 02650,413,89,64635,29171
8600000US02651,02651,ZCTA5 02651,0,95,,
8600000US02652,02652,ZCTA5 02652,600,108,49063,22922
8600000US02653,02653,ZCTA5 02653,2914,200,62651,4965
8600000US02655,02655,ZCTA5 02655,1630,147,74643,8766
8600000US02657,02657,ZCTA5 02657,1645,150,46547,3913
8600000US02659,02659,ZCTA5 02659,423,83,60750,21786
8600000US02660,02660,ZCTA5 02660,2738,253,49945,8230
8600000US02663,02663,ZCTA5 02663,49,80,,
8600000US02664,02664,ZCTA5 02664,4712,313,48125,5293
8600000US02666,02666,ZCTA5 02666,273,82,99464,26535
8600000US02667,02667,ZCTA5 02667,1572,186,59892,14244
8600000US02668,02668,ZCTA5 02668,1289,195,72953,8317
8600000US02669,02669,ZCTA5 02669,51,34,81125,22583
8600000US02670,02670,ZCTA5 02670,673,111,44250,16183
8600000US02671,02671,ZCTA5 02671,573,113,53547,15548
8600000US02672,02672,ZCTA5 02672,72,76,29415,2276
8600000US02673,02673,ZCTA5 02673,4178,283,45314,4037
8600000US02675,02675,ZCTA5 02675,3107,212,63968,3822
8600000US02702,02702,ZCTA5 02702,1483,92,91326,12651
8600000US02703,02703,ZCTA5 02703,16393,374,65298,2833
8600000US02713,02713,ZCTA5 02713,35,17,60417,33340
8600000US02715,02715,ZCTA5 02715,953,140,91632,12784
8600000US02717,02717,ZCTA5 02717,1667,113,78599,8906
8600000US02718,02718,ZCTA5 02718,2435,128,81797,12029
8600000US02719,02719,ZCTA5 02719,6444,199,60179,7876
8600000US02720,02720,ZCTA5 02720,13192,411,46287,3769
8600000US02721,02721,ZCTA5 02721,10867,400,30610,1923
8600000US02723,02723,ZCTA5 02723,6457,266,30143,3174
8600000US02724,02724,ZCTA5 02724,7580,291,29253,4789
8600000US02725,02725,ZCTA5 02725,970,128,68125,7991
8600000US02726,02726,ZCTA5 02726,6013,261,70302,4457
8600000US02738,02738,ZCTA5 02738,1873,107,87793,11774
8600000US02739,02739,ZCTA5 02739,2436,126,82065,10085
8600000US02740,02740,ZCTA5 02740,17730,434,35730,1813
8600000US02743,02743,ZCTA5 02743,3829,151,64583,6695
8600000US02744,02744,ZCTA5 02744,4794,217,29063,4319
8600000US02745,02745,ZCTA5 02745,10352,296,52093,2636
8600000US02746,02746,ZCTA5 02746,5939,271,23058,2298
8600000US02747,02747,ZCTA5 02747,6839,292,73601,3575
8600000US02748,02748,ZCTA5 02748,5328,272,72121,5629
8600000US02760,02760,ZCTA5 02760,9855,336,80071,5302
8600000US02762,02762,ZCTA5 02762,3232,146,81371,10709
8600000US02763,02763,ZCTA5 02763,571,86,109361,11829
8600000US02764,02764,ZCTA5 02764,1433,151,80987,8651
8600000US02766,02766,ZCTA5 02766,6297,260,75538,6264
8600000US02767,02767,ZCTA5 02767,4773,196,82670,8631
8600000US02769,02769,ZCTA5 02769,4093,167,87563,10275
8600000US02770,02770,ZCTA5 02770,1681,82,99129,7118
8600000US02771,02771,ZCTA5 02771,4752,174,78032,8579
8600000US02777,02777,ZCTA5 02777,6173,186,71716,4045
8600000US02779,02779,ZCTA5 02779,1970,89,81094,6937
8600000US02780,02780,ZCTA5 02780,19330,426,50911,1766
8600000US02790,02790,ZCTA5 02790,5996,214,74000,6145
8600000US02791,02791,ZCTA5 02791,15,23,,
8600000US02802,02802,ZCTA5 02802,295,130,69083,52209
8600000US02804,02804,ZCTA5 02804,1132,146,67821,11965
8600000US02806,02806,ZCTA5 02806,5803,186,98612,4494
8600000US02807,02807,ZCTA5 02807,440,63,88750,9900
8600000US02808,02808,ZCTA5 02808,1038,153,54492,16166
8600000US02809,02809,ZCTA5 02809,8936,338,64405,4372
8600000US02812,02812,ZCTA5 02812,623,103,98603,22023
8600000US02813,02813,ZCTA5 02813,3145,185,69271,7627
8600000US02814,02814,ZCTA5 02814,2769,190,78305,6352
8600000US02815,02815,ZCTA5 02815,89,43,140250,62220
8600000US02816,02816,ZCTA5 02816,12652,326,66325,3714
8600000US02817,02817,ZCTA5 02817,2238,152,84096,5619
8600000US02818,02818,ZCTA5 02818,7236,286,84875,5660
8600000US02822,02822,ZCTA5 02822,2175,152,102587,10578
8600000US02825,02825,ZCTA5 02825,1876,163,79643,14358
8600000US02826,02826,ZCTA5 02826,221,107,33567,21333
8600000US02827,02827,ZCTA5 02827,794,70,76310,12397
8600000US02828,02828,ZCTA5 02828,2952,168,75980,7417
8600000US02830,02830,ZCTA5 02830,2589,218,75612,13459
8600000US02831,02831,ZCTA5 02831,1164,117,81429,11628
8600000US02832,02832,ZCTA5 02832,2134,228,67104,9350
8600000US02833,02833,ZCTA5 02833,247,89,53516,20033
8600000US02835,02835,ZCTA5 02835,2330,127,81667,9797
8600000US02836,02836,ZCTA5 02836,32,25,65278,67837
8600000US02837,02837,ZCTA5 02837,1412,82,96200,17752
8600000US02838,02838,ZCTA5 02838,1498,200,57885,13721
8600000US02839,02839,ZCTA5 02839,744,120,78542,31121
8600000US02840,02840,ZCTA5 02840,10897,382,58233,4544
8600000US02841,02841,ZCTA5 02841,0,95,,
8600000US02842,02842,ZCTA5 02842,6433,245,71764,3217
8600000US02852,02852,ZCTA5 02852,9013,317,74732,4077
8600000US02857,02857,ZCTA5 02857,3086,235,74935,6510
8600000US02858,02858,ZCTA5 02858,136,64,65543,32248
8600000US02859,02859,ZCTA5 02859,2183,179,66776,10013
8600000US02860,02860,ZCTA5 02860,18344,445,31601,1446
8600000US02861,02861,ZCTA5 02861,10820,277,53137,4114
8600000US02863,02863,ZCTA5 02863,6687,395,32759,4506
8600000US02864,02864,ZCTA5 02864,12927,310,72694,2835
8600000US02865,02865,ZCTA5 02865,6631,324,78130,7403
8600000US02871,02871,ZCTA5 02871,6972,239,77409,10985
8600000US02872,02872,ZCTA5 02872,40,61,,
8600000US02873,02873,ZCTA5 02873,52,39,56333,23430
8600000US02874,02874,ZCTA5 02874,2111,217,103438,24794
8600000US02875,02875,ZCTA5 02875,183,81,70781,24266
8600000US02876,02876,ZCTA5 02876,70,66,29688,32972
8600000US02878,02878,ZCTA5 02878,6516,233,63767,5212
8600000US02879,02879,ZCTA5 02879,8563,408,74537,4619
8600000US02881,02881,ZCTA5 02881,1139,216,79757,14923
8600000US02882,02882,ZCTA5 02882,6213,347,62530,11057
8600000US02885,02885,ZCTA5 02885,4550,199,53284,6505
8600000US02886,02886,ZCTA5 02886,12904,332,59220,2993
8600000US02888,02888,ZCTA5 02888,8472,253,55919,4554
8600000US02889,02889,ZCTA5 02889,11507,241,60417,2924
8600000US02891,02891,ZCTA5 02891,8687,345,60967,6621
8600000US02892,02892,ZCTA5 02892,1577,193,76250,18551
8600000US02893,02893,ZCTA5 02893,12943,388,49939,4135
8600000US02894,02894,ZCTA5 02894,133,42,59612,93138
8600000US02895,02895,ZCTA5 02895,16659,493,39329,3644
8600000US02896,02896,ZCTA5 02896,4459,217,80084,6812
8600000US02898,02898,ZCTA5 02898,542,105,73816,18841
8600000US02903,02903,ZCTA5 02903,4400,280,22565,5083
8600000US02904,02904,ZCTA5 02904,13171,464,40392,3585
8600000US02905,02905,ZCTA5 02905,8470,300,44907,3675
8600000US02906,02906,ZCTA5 02906,11480,466,66026,6169
8600000US02907,02907,ZCTA5 02907,8665,381,33154,3042
8600000US02908,02908,ZCTA5 02908,12831,460,42992,3352
8600000US02909,02909,ZCTA5 02909,13930,442,33456,3179
8600000US02910,02910,ZCTA5 02910,8307,315,56758,5650
8600000US02911,02911,ZCTA5 02911,6608,259,47679,7964
8600000US02912,02912,ZCTA5 02912,7,12,,
8600000US02914,02914,ZCTA5 02914,9237,277,42346,5142
8600000US02915,02915,ZCTA5 02915,7590,251,53591,4875
8600000US02916,02916,ZCTA5 02916,3733,170,63566,7172
8600000US02917,02917,ZCTA5 02917,4297,207,71530,9116
8600000US02919,02919,ZCTA5 02919,11448,368,54948,3904
8600000US02920,02920,ZCTA5 02920,14125,385,50814,3503
8600000US02921,02921,ZCTA5 02921,4163,176,89256,7631
8600000US03031,03031,ZCTA5 03031,3941,147,114591,13861
8600000US03032,03032,ZCTA5 03032,1705,91,92938,15101
8600000US03033,03033,ZCTA5 03033,1668,78,101571,12141
8600000US03034,03034,ZCTA5 03034,1459,100,95039,8663
8600000US03036,03036,ZCTA5 03036,1551,94,102527,10094
8600000US03037,03037,ZCTA5 03037,1476,88,85217,9691
8600000US03038,03038,ZCTA5 03038,12970,340,68139,4593
8600000US03042,03042,ZCTA5 03042,2465,124,72587,10900
8600000US03043,03043,ZCTA5 03043,613,48,74625,13261
8600000US03044,03044,ZCTA5 03044,1486,115,79884,6259
8600000US03045,03045,ZCTA5 03045,5112,267,77657,5607
8600000US03046,03046,ZCTA5 03046,1041,59,99190,6456
8600000US03047,03047,ZCTA5 03047,558,57,72692,8127
8600000US03048,03048,ZCTA5 03048,1355,80,62050,6666
8600000US03049,03049,ZCTA5 03049,2680,125,109257,14574
8600000US03051,03051,ZCTA5 03051,8808,276,84304,3382
8600000US03052,03052,ZCTA5 03052,2730,144,103932,4439
8600000US03053,03053,ZCTA5 03053,8310,238,94923,9714
8600000US03054,03054,ZCTA5 03054,9421,226,91200,6222
8600000US03055,03055,ZCTA5 03055,5896,195,66397,6961
8600000US03057,03057,ZCTA5 03057,831,49,94764,9027
8600000US03060,03060,ZCTA5 03060,12057,285,46830,3652
8600000US03062,03062,ZCTA5 03062,10689,240,81866,5173
8600000US03063,03063,ZCTA5 03063,6654,199,75622,5086
8600000US03064,03064,ZCTA5 03064,5820,189,66853,6344
8600000US03070,03070,ZCTA5 03070,1839,90,91211,11691
8600000US03071,03071,ZCTA5 03071,1547,226,88264,9680
8600000US03076,03076,ZCTA5 03076,4275,145,96210,4204
8600000US03077,03077,ZCTA5 03077,3899,171,66519,5192
8600000US03079,03079,ZCTA5 03079,11194,246,73010,3565
8600000US03082,03082,ZCTA5 03082,574,48,76852,11687
8600000US03084,03084,ZCTA5 03084,580,104,48056,10048
8600000US03086,03086,ZCTA5 03086,1442,96,70606,8624
8600000US03087,03087,ZCTA5 03087,4560,178,117402,11212
8600000US03101,03101,ZCTA5 03101,1691,146,23276,2231
8600000US03102,03102,ZCTA5 03102,13028,346,49370,3157
8600000US03103,03103,ZCTA5 03103,14055,373,50636,1739
8600000US03104,03104,ZCTA5 03104,13311,402,58323,2400
8600000US03106,03106,ZCTA5 03106,4716,193,84946,4034
8600000US03109,03109,ZCTA5 03109,3987,214,71931,5333
8600000US03110,03110,ZCTA5 03110,7002,209,127208,10236
8600000US03215,03215,ZCTA5 03215,185,57,98750,55074
8600000US03216,03216,ZCTA5 03216,789,90,67083,11345
8600000US03217,03217,ZCTA5 03217,684,111,38821,3987
8600000US03218,03218,ZCTA5 03218,266,54,73942,44020
8600000US03220,03220,ZCTA5 03220,2886,186,58535,6289
8600000US03221,03221,ZCTA5 03221,769,74,62423,8137
8600000US03222,03222,ZCTA5 03222,2269,172,48426,2314
8600000US03223,03223,ZCTA5 03223,1351,139,48271,6606
8600000US03224,03224,ZCTA5 03224,954,55,79453,4721
8600000US03225,03225,ZCTA5 03225,1441,119,59464,15036
8600000US03226,03226,ZCTA5 03226,414,52,58571,7975
8600000US03227,03227,ZCTA5 03227,494,62,53558,4551
8600000US03229,03229,ZCTA5 03229,2373,132,84042,4058
8600000US03230,03230,ZCTA5 03230,490,69,47500,9143
8600000US03231,03231,ZCTA5 03231,161,55,73516,37798
8600000US03233,03233,ZCTA5 03233,69,61,28482,35849
8600000US03234,03234,ZCTA5 03234,1626,106,73092,6647
8600000US03235,03235,ZCTA5 03235,3413,163,44361,9244
8600000US03237,03237,ZCTA5 03237,940,108,70947,9525
8600000US03238,03238,ZCTA5 03238,23,19,50625,3873
8600000US03240,03240,ZCTA5 03240,553,74,47723,8038
8600000US03241,03241,ZCTA5 03241,301,51,58155,10987
8600000US03242,03242,ZCTA5 03242,1689,158,70417,23303
8600000US03243,03243,ZCTA5 03243,445,57,56979,14318
8600000US03244,03244,ZCTA5 03244,3030,208,55689,4294
8600000US03245,03245,ZCTA5 03245,657,89,52563,11842
8600000US03246,03246,ZCTA5 03246,6885,264,48559,3284
8600000US03249,03249,ZCTA5 03249,3003,199,63736,6323
8600000US03251,03251,ZCTA5 03251,591,84,42893,5700
8600000US03253,03253,ZCTA5 03253,2864,142,56016,13250
8600000US03254,03254,ZCTA5 03254,1777,100,71550,7373
8600000US03255,03255,ZCTA5 03255,827,87,67188,11366
8600000US03256,03256,ZCTA5 03256,877,65,60605,3907
8600000US03257,03257,ZCTA5 03257,1652,173,67434,11763
8600000US03258,03258,ZCTA5 03258,941,51,76917,9782
8600000US03259,03259,ZCTA5 03259,159,42,51528,15606
8600000US03260,03260,ZCTA5 03260,300,62,71750,14183
8600000US03261,03261,ZCTA5 03261,1753,85,65465,8110
8600000US03262,03262,ZCTA5 03262,521,80,47375,9720
8600000US03263,03263,ZCTA5 03263,1528,125,58302,4985
8600000US03264,03264,ZCTA5 03264,2305,286,41175,9461
8600000US03266,03266,ZCTA5 03266,920,72,50972,6346
8600000US03268,03268,ZCTA5 03268,451,56,68589,3454
8600000US03269,03269,ZCTA5 03269,1153,102,61542,6869
8600000US03273,03273,ZCTA5 03273,95,35,81827,27882
8600000US03275,03275,ZCTA5 03275,4673,223,61567,6630
8600000US03276,03276,ZCTA5 03276,3199,168,56279,5404
8600000US03278,03278,ZCTA5 03278,1125,75,58147,10042
8600000US03279,03279,ZCTA5 03279,288,55,39375,2999
8600000US03280,03280,ZCTA5 03280,465,57,54792,6183
